person_id	field	value_or_angle	status	slug	proposed	decision
H03203	nb_replace	"old=""His $20,000 gift founded an American art museum"" header=""Every party wanted him for mayor"" body=""He sat on the New Britain common council, served three years as alderman, and was twice elected mayor of the city. Contemporaries noted that all parties united behind his candidacy, and reckoned his administration among the most successful New Britain had had."" category=politics"	OK nb_replace: 'His $20,000 gift founded an American art museum' -> 'Every party wanted him for mayor' placed verbatim in place	/person/john-talcott-1824		
H03203	education_set	"index=0 notes=""Fitted for college; taught here in his last college year."""	OK education[0] updated in place	/person/john-talcott-1824		
H03203	education_set	"index=1 dates=""1846"" notes=""A.B. and A.M.; salutatorian of his class."""	OK education[1] updated in place	/person/john-talcott-1824		
H03203	education_set	"index=2 notes=""Tutor, while reading law."""	OK education[2] updated in place	/person/john-talcott-1824		
H03203	career	"role=""President"" organization=""American Hosiery Company"" start_year=1885"	OK career record appended	/person/john-talcott-1824		
H03203	career	"role=""Treasurer and General Manager"" organization=""New Britain Knitting Company"""	OK career appended -- WARN: no start_year, row will NOT render	/person/john-talcott-1824		
H03203	career	"role=""Mayor"" organization=""City of New Britain"""	OK career appended -- WARN: no start_year, row will NOT render	/person/john-talcott-1824		
U00039	nb_approved	"header=""A son named Hooker who lived four weeks"" body=""Her third child was christened Samuel Hooker Talcott, carrying the old Hartford name down one more generation. He was born in 1865 and lived twenty-eight days."" category=family"	OK nb_approved appended verbatim: 'A son named Hooker who lived four weeks'	/person/jane-goodwin-1827		
U00039	nb_approved	"header=""She shares a cemetery with his second wife"" body=""She died in the spring of 1878, after thirty years of marriage, and John Butler Talcott married again two years later. Both of his wives were buried at Cedar Hill in Hartford."" category=death"	OK nb_approved appended verbatim: 'She shares a cemetery with his second wife'	/person/jane-goodwin-1827		
U00040	birth_date	1849-07-27	OK birth set 1849-07-27	/person/fannie-hazen-1849		
U00040	field_set	birth.city=Williamstown	OK set birth.city = 'Williamstown'	/person/fannie-hazen-1849		
U00040	field_set	birth.state=Massachusetts	OK set birth.state = 'Massachusetts'	/person/fannie-hazen-1849		
U00040	field_set	birth.country=United States	OK set birth.country = 'United States'	/person/fannie-hazen-1849		
U00040	death_date	1922-01-16	OK death set 1922-01-16	/person/fannie-hazen-1849		
U00040	cemetery	cem_id=CEM025	OK cemetery linked CEM025 'Cedar Hill Cemetery' +gps; burial wired (bidirectional)	/person/fannie-hazen-1849		
U00040	field_set	marriages[0].date_year=1880	OK set marriages[0].date_year = 1880	/person/fannie-hazen-1849		
U00040	field_set	marriages[0].date_month=3	OK set marriages[0].date_month = 3	/person/fannie-hazen-1849		
U00040	field_set	marriages[0].date_day=18	OK set marriages[0].date_day = 18	/person/fannie-hazen-1849		
U00040	field_set	marriages[0].location_city=New Britain	OK set marriages[0].location_city = 'New Britain'	/person/fannie-hazen-1849		
U00040	field_set	marriages[0].location_state=Connecticut	OK set marriages[0].location_state = 'Connecticut'	/person/fannie-hazen-1849		
U00040	nb_approved	"header=""A minister's daughter from the Berkshires"" body=""She was born at Williamstown in the summer of 1849, daughter of the Reverend James Alexander Hazen — Yale 1834, and pastor at Hanover, Connecticut — and his second wife Fanny Lucinda Grant. She was thirteen when her father died."" category=family"	OK nb_approved appended verbatim: 'A minister's daughter from the Berkshires'	/person/fannie-hazen-1849		
U00040	nb_approved	"header=""She married a man of fifty-five at thirty"" body=""She married John Butler Talcott at New Britain in March of 1880, his second wife and twenty-five years his junior. Their daughter Helen would carry his museum forward, giving it a gallery and a lifetime of patronage."" category=marriage"	OK nb_approved appended verbatim: 'She married a man of fifty-five at thirty'	/person/fannie-hazen-1849		
U00040	field_set	research_notes=Second wife of John Butler Talcott. Parents per the Hazen genealogy (entry 669): Rev. James Alexander Hazen (b. West Springfield MA 2 May 1813, d. Hanover CT 29 Oct 1862; Yale 1834) and his second wife Fanny Lucinda Grant (b. Stafford CT 30 Mar 1821, d. Bostonia CA 23 Dec 1893), married Stafford CT 18 Oct 1844. Born at Williamstown MA 27 Jul 1849; married JBT at New Britain 18 Mar 1880. Two daughters: Florence Hazen (TD0055, b. 2 Mar 1881) and Helen Hooker (TD0050, b. 20 Jan 1884). Her full sister was Helen Rockwell Hazen (b. Hanover CT 5 Feb 1853, d. Bostonia CA 26 Jan 1920), who married David Gilchrist Gordon at Hartford 17 Oct 1878 — NOTE: that is a different Helen from her daughter Helen Hooker Talcott (TD0050). Neither parent nor sister built as entries.	OK set research_notes = 'Second wife of John Butler Talcott. Parents per the Hazen genealogy (entry 669): Rev. James Alexander Hazen (b. West Springfield MA 2 May 1813, d. Hanover CT 29 Oct 1862; Yale 1834) and his second wife Fanny Lucinda Grant (b. Stafford CT 30 Mar 1821, d. Bostonia CA 23 Dec 1893), married Stafford CT 18 Oct 1844. Born at Williamstown MA 27 Jul 1849; married JBT at New Britain 18 Mar 1880. Two daughters: Florence Hazen (TD0055, b. 2 Mar 1881) and Helen Hooker (TD0050, b. 20 Jan 1884). Her full sister was Helen Rockwell Hazen (b. Hanover CT 5 Feb 1853, d. Bostonia CA 26 Jan 1920), who married David Gilchrist Gordon at Hartford 17 Oct 1878 — NOTE: that is a different Helen from her daughter Helen Hooker Talcott (TD0050). Neither parent nor sister built as entries.'	/person/fannie-hazen-1849		
